mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,filename,label,class
-309.38373,171.27899,-33.08228,-41.3416,-20.674011,-4.368104,-12.190615,2.3938916,-20.728975,-0.0975118,11.556443,0.90751326,-20.115864,4.0125833,27.098898,-15.963207,-3.169622,-3.2569575,-17.429916,-4.265893,12.723774,4.1940684,5.549812,16.427147,15.089682,17.047482,1.0632604,1.0248023,2.3244162,2.86066,1.8996398,-1.660039,-7.402532,-6.783263,2.1932719,0.346914,-5.1900887,-8.047876,0.8470357,0.49007452,dog_barking_40.wav,1,dog
-303.35995,163.85857,-23.227854,-15.626196,-7.763424,0.87381786,-10.290578,-6.1626973,-15.135819,8.718793,3.5138478,8.682511,-14.736313,-5.0546875,28.821543,-17.125483,-8.453966,-5.214877,-17.581099,-7.0767255,4.3529377,-10.181475,-6.971203,4.714307,6.5523767,31.43291,25.18095,30.199043,18.620571,-5.7337027,-11.227609,-8.794698,1.594217,2.344514,-0.7163163,-12.80771,-7.2521005,1.0652755,6.892723,-1.4961822,dog_barking_41.wav,1,dog
-292.17554,161.98122,-19.501959,-21.200903,-11.89592,-6.228128,-14.751057,2.28159,-21.92625,3.1660311,7.7586083,1.3141941,-14.567133,1.4429333,24.823637,-18.390348,-7.793128,-9.792073,-16.698757,-7.5652575,0.31239757,-5.051097,-8.946834,-3.15506,-1.1032298,14.291856,17.58235,29.966827,27.088491,13.443166,-1.0080514,-6.8270936,0.017986665,2.6023319,5.271122,-1.6806846,-8.397569,-7.4376464,4.4311237,3.1176636,dog_barking_42.wav,1,dog
-332.76752,129.68889,-9.564229,-32.57366,-8.112367,-4.0704885,-5.916091,-6.7783113,-12.088075,2.366728,7.2370377,-3.518712,-3.6160877,5.751269,-3.5858865,-17.014387,-11.835024,-6.941131,-2.891161,-0.50501233,1.6979368,-3.0404553,-4.2783885,-2.2618682,-6.931769,-7.4943576,-1.5809747,0.4422403,-3.6014502,1.6414212,6.987928,8.750534,9.519246,14.882564,19.365297,19.190765,17.697277,8.199384,0.35766748,-4.509018,dog_barking_43.wav,1,dog
-262.48355,182.05457,-21.388615,-31.203836,-17.861189,-1.9923772,-3.9722414,-10.795934,-21.160414,-13.511295,15.453129,24.49179,-27.097286,-12.511424,28.091322,-15.516727,-6.1678348,-1.1571777,-21.904755,-2.9013293,6.6432014,8.038187,6.8344474,9.253862,18.023214,10.732606,0.26556933,8.301546,3.798581,-6.2602243,1.853132,-1.5195241,-3.6199763,-1.5017881,-7.6667695,0.3759844,-0.9868292,-2.6347277,-2.2151072,-12.548877,dog_barking_44.wav,1,dog
-247.79886,170.84668,-10.9003105,-27.092018,-18.515678,-4.973657,1.308821,-13.567018,-16.556215,-10.738294,7.556153,18.052835,-22.003336,-8.927537,27.826963,-5.9114885,-15.011025,-3.6644115,-16.390163,-6.220685,9.850931,-1.4533451,-1.7115453,5.396724,12.273878,12.827319,6.368913,18.853045,19.479918,9.452146,4.4252434,-0.9282154,-3.4244995,-2.1247115,-2.6768756,-3.46914,-4.193983,-4.077517,1.7117605,-4.1182613,dog_barking_45.wav,1,dog
-261.42657,160.21959,-19.460726,-32.056892,-11.333253,0.17219436,1.3680018,-14.300754,-22.47052,-5.678209,3.301497,14.610524,-26.509663,-14.024889,22.523382,-8.432284,-11.708692,-10.703128,-24.126394,-11.095476,16.297703,0.1586354,6.4789443,16.070732,5.730715,5.9083185,-1.2387141,13.677045,19.780495,20.185091,16.956469,5.102105,-8.948876,-6.136329,-0.43173298,-0.96705157,3.860666,-6.752632,-6.988132,-6.049727,dog_barking_46.wav,1,dog
-262.6377,183.73093,-13.861415,-35.47458,-17.473585,-3.1546733,0.97925717,-8.380243,-27.852467,-19.083008,1.2790896,18.01444,-27.888529,-17.535212,25.892931,-12.041463,-12.121813,-6.6119065,-21.841053,-11.201646,12.162881,-1.3263062,-6.4795847,12.357364,21.128693,27.9216,8.616632,10.175858,10.646032,-1.0010988,2.3314936,-1.0925267,-5.9203725,-5.7725205,-1.5844963,-2.551727,-0.14206553,-2.453512,-7.6068044,-9.712456,dog_barking_47.wav,1,dog
-323.77682,139.69315,-13.592615,-35.209187,-16.744925,-12.734148,-9.463038,-6.082659,-14.126119,-4.6589117,5.567684,2.360765,-18.14895,-4.306283,11.401087,-16.628283,-16.003214,-3.598874,-1.3643316,10.614073,22.982647,12.806553,4.984168,8.374612,7.7850957,7.0916076,3.4712005,10.346941,7.7556477,-3.6872976,-5.6970935,-6.202065,-2.6967185,3.101192,0.7516474,-0.8374168,3.5201554,2.0616095,-1.1801573,-4.168083,dog_barking_48.wav,1,dog
-305.6746,140.71222,-7.5548077,-28.71465,-18.340633,-13.602974,-8.378559,-9.288487,-18.070303,-3.2423766,6.2690797,0.47371778,-20.883783,-0.7245615,17.669632,-15.903276,-15.7884655,-6.780197,-12.706294,-2.5761547,14.039027,5.219648,3.5744436,11.639475,10.56498,9.533884,4.051312,14.702648,14.521802,2.9574494,1.1131655,-2.1107516,-5.4692483,-1.0707927,-0.27401426,-4.08417,-0.9605133,-2.6079679,-0.5782697,1.3925558,dog_barking_49.wav,1,dog
-300.2245,127.50924,-61.994442,-19.382088,-9.137576,12.198774,-1.8411313,21.14354,8.784522,8.481509,-0.69614726,-7.2195373,3.9475672,-0.4942881,3.3208764,-0.060973573,7.419271,0.64327586,1.9520466,0.9632262,3.9580925,2.54125,0.80118865,3.0955784,-0.12435339,3.835866,-1.8026083,2.6143765,-1.0245922,0.5087733,-0.85994047,-0.313985,3.6745956,-0.8674702,2.901989,0.48183918,2.3490565,0.75140107,2.2524805,0.94344306,dog_barking_5.wav,1,dog
-323.26193,154.95709,-32.509567,-41.28628,-24.406507,-12.479243,-8.231047,1.222964,-17.480282,-6.321606,6.7824945,10.50178,-24.009876,-8.161526,24.117414,-15.506973,-11.931563,-7.9133005,-16.952267,-6.317859,13.226781,10.542296,8.886443,15.999028,16.476496,12.726905,2.2512026,14.873353,11.587565,3.3964155,2.1837206,-5.2548857,-5.0748935,0.20403303,-0.17643493,-2.5340676,-4.182204,-5.773817,1.1555066,-0.7820346,dog_barking_50.wav,1,dog
-261.34695,178.90642,-17.028316,-29.680317,-26.399496,-7.5439386,1.9104004,-5.2647614,-24.030493,-2.3302147,2.458119,17.941559,-33.29448,-25.738293,33.62539,-11.123765,-8.92254,-6.0537868,-25.52878,-18.98946,3.1183913,-8.930185,-9.318716,9.71629,4.6859126,17.321735,14.018975,21.758211,21.382462,14.918386,15.568165,-0.04275113,-2.1136217,-1.9286536,-1.5017124,2.601043,1.034834,-4.8291736,-2.483524,-0.84111756,dog_barking_51.wav,1,dog
-299.71667,159.68033,-25.78217,-17.947775,-10.329246,-2.8027837,0.911978,0.67398506,-13.102646,-5.836896,5.7430954,3.6983564,-25.663935,-3.6279867,26.296562,-10.250643,-4.0532317,-0.5020273,-20.857557,-15.862199,-4.960222,-9.647311,-8.355027,2.0754106,19.486952,27.515064,14.198172,13.056601,1.6257987,-2.8741221,4.6257143,11.796596,12.538747,0.39309865,-4.629773,-4.4707656,0.7849722,3.8015032,2.6972656,-10.085964,dog_barking_52.wav,1,dog
-308.6073,165.94952,-11.499811,-33.113914,-16.904593,-8.677384,-8.592241,-13.826316,-14.802559,-10.561493,6.737231,17.171328,-20.937708,-12.798969,21.521467,-5.89936,-10.509611,-4.5898294,-20.114933,-14.091856,-1.9121336,-6.119618,-3.626743,1.9850817,7.201565,13.309581,8.005557,18.52001,19.322199,4.7576966,8.751422,5.953495,1.4455676,5.554167,1.6043173,-0.50371176,1.0660414,-0.0057570906,2.6848118,0.14188729,dog_barking_53.wav,1,dog
-320.41907,154.45712,-20.40672,-40.370342,-21.8944,-14.721858,-13.586071,-10.785681,-14.933629,-2.7902367,11.341134,8.142115,-12.766139,-2.1355536,12.792998,-13.784737,-12.778275,-2.5717978,-7.8093796,-2.1754866,8.200634,7.596924,5.4358883,10.87996,13.615998,8.645446,5.3317165,12.554911,9.122676,-0.88816905,-3.5415316,-8.371861,-5.96549,2.6274009,1.1654627,1.013344,0.2419577,-3.485641,-2.0119226,-2.8317356,dog_barking_54.wav,1,dog
-312.16278,169.69324,-28.355751,-45.795708,-23.995644,-15.703028,-10.222478,-11.568471,-16.46439,-3.0815747,10.904021,6.822945,-19.973206,-3.038832,20.89488,-16.300663,-21.542328,-3.900351,-9.800974,-4.126372,8.920532,4.8388762,5.4769707,11.8644285,5.8659487,-4.6324816,-4.888306,9.1263485,10.240549,6.2072573,9.863294,2.8157046,-1.0936414,3.9980104,-1.1623293,-0.58009857,4.0400534,1.8210763,1.4954789,-3.2655473,dog_barking_55.wav,1,dog
-275.76147,161.46631,-38.187756,-43.020752,-18.232975,-20.471342,-18.635923,-6.929405,-14.511612,6.5838428,12.938858,1.8518603,-7.2462306,3.7629483,8.614463,-17.083874,-7.9282255,-0.84740317,-7.095141,-4.3895025,5.170251,4.2001333,-0.64307183,4.0356593,2.9710662,-1.9084669,1.8013496,15.71343,11.928835,6.2170486,5.6850014,-0.5143257,-2.8883138,0.8185735,3.733594,2.8306062,0.08583115,-1.9290913,3.3711588,5.268677,dog_barking_56.wav,1,dog
-311.67935,182.54959,-34.43551,-46.009613,-14.778767,-18.150827,-17.987106,-9.201434,-17.15155,-4.34215,7.5681844,-1.9490486,-15.516979,6.510128,13.685586,-16.954714,-14.049178,-2.864017,-7.5080743,-6.3793745,2.2442837,-1.2099056,2.1642594,8.96723,8.362378,1.4324342,3.3594334,12.329606,2.9245296,5.4512906,7.441564,0.9246598,-1.0221511,1.9529337,0.005121552,2.8206966,9.62522,3.6471076,4.087132,-0.04482343,dog_barking_57.wav,1,dog
-324.2207,168.01259,-26.781147,-31.20058,-23.531002,-18.153042,-13.313256,-13.332822,-23.682552,-8.184343,14.7852745,18.41381,-22.369007,-5.663663,23.21654,-15.051033,-4.1849337,-0.20492646,-11.501848,3.1314254,12.982162,7.928233,4.9265523,8.0447855,7.512151,4.0279565,-2.0457299,5.4945393,0.67036986,-1.0892345,4.8925624,-2.4975405,-0.5058249,-1.049843,-4.693193,1.2099633,0.40245846,-0.1438594,2.1550896,-2.7008317,dog_barking_58.wav,1,dog
-276.50775,171.82117,-19.866983,-46.56995,-25.775051,-15.286763,-14.099229,-16.903206,-17.964844,-5.11262,17.246727,10.638541,-19.714434,-2.9904206,14.487061,-11.157976,-10.333722,-7.288274,-15.045737,-1.1624075,8.487409,3.7832694,1.4014006,7.144645,12.579302,4.57768,2.0855508,10.747,3.6672788,2.0892315,8.083062,-0.3597413,-3.1873639,0.23490854,-0.305856,0.97973984,0.07160516,1.7016017,3.4489186,-2.358301,dog_barking_59.wav,1,dog
-414.22147,99.14276,-0.19046934,-7.7113667,-15.928285,9.076293,-8.206069,-7.6088834,-5.237994,-0.66268814,-2.745682,-4.0409102,3.0841148,4.4664297,5.3568563,-3.903493,-2.1540396,-4.128434,-3.9250882,-5.046183,-4.117498,-2.5557613,-2.46848,-1.5172457,-4.120729,-1.1433139,-1.7244639,-0.34498525,-1.8207543,-1.0893363,-1.3361559,-0.6626759,0.2107001,-1.725044,0.16744825,-2.1897683,-0.7368099,-0.806017,-0.57583296,-0.8900362,dog_barking_6.wav,1,dog
-302.11346,150.71152,-42.986927,-41.504486,-8.182299,-20.239388,-21.54221,-9.533832,-16.384857,4.6151605,11.445355,-7.463945,-6.1462636,9.368899,-2.742048,-21.439138,-6.8349843,-2.6839166,-4.169583,-0.2311961,2.5202396,4.5225506,7.90539,10.538004,5.3258085,0.7846182,4.96828,6.281097,-0.3071061,2.7496653,0.69715637,-1.936416,2.3740265,5.676778,5.989983,4.296022,5.0102053,2.9948523,2.5274389,-0.93064743,dog_barking_60.wav,1,dog
-328.14206,140.2242,-23.416428,-30.39815,-13.892932,-9.808554,-11.081723,-8.4507675,-9.947626,-0.2403358,10.909798,13.951462,-5.799019,0.21906878,17.093111,-14.453815,-15.601148,-1.4981103,-4.919905,1.1250522,7.2990184,3.0328712,2.4609375,12.342669,17.373983,16.177752,4.8108044,2.6996746,1.4414629,-4.990777,0.25516626,-1.7876039,-2.600639,-0.14238207,-2.6809106,-0.4922525,3.7884443,6.03345,4.1802673,-0.648097,dog_barking_61.wav,1,dog
-301.89377,147.5703,-19.345234,-38.256004,-16.865685,-12.124786,-15.806847,-16.236242,-16.803162,-8.056698,7.8759394,13.42496,-14.403054,-5.9344926,19.919317,-11.47635,-19.989578,-7.7971168,-8.638368,4.0186,19.192781,12.692883,6.4770055,10.6872015,9.10129,11.042708,6.191935,9.849776,9.454286,-5.2017837,-4.0604963,-1.4030654,-0.39337355,-0.5418386,-3.1939518,-4.128113,1.0990416,4.8360343,0.5829399,1.0928876,dog_barking_62.wav,1,dog
-352.45395,95.861725,-27.758127,-24.624401,-16.302794,-21.029943,-14.354532,-4.85709,-4.7245274,8.498783,7.243242,7.4219756,-3.9176376,10.464768,13.745326,-29.337166,-22.341635,0.26490167,-0.9167444,5.3134003,23.025541,20.488535,19.953365,13.858729,0.80965185,1.0138892,-0.85702574,2.4322867,-6.948629,-9.353366,-0.87950927,-5.6823516,-11.292632,0.13258693,1.2562566,-1.6859859,6.8922167,1.2247641,2.67571,7.156956,dog_barking_63.wav,1,dog
-336.31577,129.73479,-26.90831,-36.062607,-18.781122,-24.05844,-20.395912,-10.831884,-8.389695,5.074912,11.755505,6.373907,-5.6155744,6.3308935,8.752929,-20.624557,-15.670739,-1.1547389,-7.148569,-5.1624784,10.617899,15.239688,15.108802,16.360996,16.249973,11.997666,0.7398905,-1.1124941,-3.5710416,-1.6863462,2.969716,-2.7598202,-4.4960594,3.8814802,4.929677,3.2102242,7.269142,3.3304937,1.1170518,0.48630387,dog_barking_64.wav,1,dog
-324.57553,130.49117,-26.527653,-28.971441,-15.19407,-22.845201,-17.918858,-10.361223,-6.4560184,1.8197198,5.133284,3.923391,-10.446211,7.3606772,16.183506,-22.535723,-23.741714,-4.842103,-9.483755,-4.544794,15.526952,23.861814,31.16534,28.707554,18.078463,2.7596812,-8.804927,2.113252,2.2674859,-3.0083523,-2.3550398,-8.454917,-9.012926,6.264617,5.22089,-2.9015524,0.022195294,-2.4933417,3.1631873,2.8195868,dog_barking_65.wav,1,dog
-349.1211,129.24313,-42.223804,-35.574894,-14.004853,-23.645033,-19.166779,-2.98673,-5.275506,13.342774,14.469732,5.8227644,4.04516,15.818565,7.4255505,-22.232096,-16.317509,-7.575556,-5.71703,-1.5106845,10.539341,17.94935,25.862345,23.003326,13.493179,3.8792417,-3.596651,2.4496043,-0.87834907,1.0177205,-3.1706045,-7.073563,-4.3880405,3.8381946,5.32453,-1.4798373,0.47796702,-2.8773987,2.9058745,1.7045506,dog_barking_66.wav,1,dog
-372.45236,124.246666,-20.767756,-27.264303,-12.729193,-19.436226,-17.987162,-7.3982735,-11.337656,1.3314419,12.374655,7.5791497,-1.7598945,13.650177,11.303767,-18.03593,-17.334198,-9.078325,-8.810279,-9.713258,-1.5100131,2.0268235,9.007543,19.369576,29.783852,32.027523,24.464746,15.94519,-6.223183,-12.388311,-3.0855064,4.3152742,-0.5174653,-4.64605,-7.9201803,-4.8699336,8.13413,2.8913424,-4.745577,-10.964358,dog_barking_67.wav,1,dog
-254.60057,177.36372,-22.519968,-29.345484,-21.67962,-14.520245,-3.5970883,-10.362386,-14.389252,-3.3879278,0.22277316,10.509837,-30.490765,-13.9199705,32.744144,-12.306032,-12.333892,3.9796264,-10.943698,-1.8178661,15.618064,-5.493233,-6.6162295,9.7973175,2.224899,3.9662144,-8.346848,-2.259762,0.7227127,-1.460336,11.098777,7.241075,11.529407,18.374975,14.389724,4.724161,3.2130308,-0.22042108,3.4464633,3.215644,dog_barking_68.wav,1,dog
-300.11423,168.37794,-18.13878,-42.7981,-15.096461,-9.523067,-10.464307,-12.48015,-21.95595,-12.118713,5.0536704,1.5415894,-20.164906,-4.321004,16.863926,-12.987832,-22.281387,-8.968493,-8.653591,-4.728178,3.3846498,0.5820815,4.4039855,16.804544,14.651598,7.9548435,5.6406116,12.915521,10.80102,0.5527095,-0.5760123,-5.886891,-5.0444694,3.3128688,2.568108,-2.3030298,-2.1619198,-2.9407651,-3.72256,-3.3646183,dog_barking_69.wav,1,dog
-305.32794,57.38309,-19.702799,13.830819,-1.4254593,7.8466406,10.577209,16.410372,16.165707,15.463802,8.310215,6.8673735,7.228932,10.513579,15.639518,4.6629314,8.257072,3.1271737,2.3198688,1.5484291,1.6979946,7.1411333,5.75442,7.6421027,3.5232487,4.621144,0.84119993,0.58330256,2.46543,3.0278966,5.8970037,0.4954766,1.7441683,1.2686679,0.54869056,1.6355736,-0.2469501,0.5290441,-0.6730519,0.40455067,dog_barking_7.wav,1,dog
-318.56055,162.77882,-37.77237,-38.683598,-19.949137,-11.680193,-6.2992682,-9.059904,-18.60015,0.4483432,6.6967745,5.872199,-24.041658,-4.447437,28.481195,-19.798128,-19.941666,-2.4622393,-15.866009,-8.69515,10.369868,1.7101473,4.9179587,19.190243,11.050685,2.4047832,-0.3274238,9.422656,9.182343,6.2956595,9.383772,2.3833926,-1.4837651,4.9452624,0.6715827,3.3329816,4.7591085,-4.03969,0.88247246,-0.5281848,dog_barking_70.wav,1,dog
-282.38998,161.2082,-30.524752,-39.732628,-17.396854,-13.875395,-8.98579,-11.058044,-14.991334,-6.793284,2.8203728,5.737814,-23.435356,-8.728649,21.78248,-16.21572,-19.114906,-1.9674389,-13.056706,-3.1166632,18.178469,12.465118,14.588172,27.394676,17.545029,8.895676,-1.6740103,1.7174871,3.1444592,-4.5321503,1.5534573,-6.0492797,-9.148944,-1.7005227,-0.22847609,-0.86520576,0.51028776,-3.8191428,-5.060759,0.8428488,dog_barking_71.wav,1,dog
-335.96548,132.80666,-61.680996,-32.402664,-10.880728,-17.850727,-16.320368,-1.7205935,-13.684557,10.312356,16.992273,9.993625,-1.9783351,4.794507,5.426851,-23.143572,-8.228585,-3.97109,-4.623678,2.1087916,10.635815,11.266562,17.261312,23.25464,14.251729,5.176327,-3.1952386,1.0518006,-2.341184,2.4722412,1.5694141,-6.638306,-7.4441543,-1.4720815,4.054302,3.3591928,5.86018,-0.5076413,0.86840963,2.7177422,dog_barking_72.wav,1,dog
-345.43845,142.891,-49.677036,-34.59785,-8.518896,-17.373224,-18.741194,-3.5469708,-17.09421,2.1213026,12.177628,-0.34342566,-4.690176,6.697343,-0.25110298,-22.018349,-11.092109,-7.8835225,-4.8552723,0.70352983,8.15544,11.496974,14.992628,17.636099,15.341135,8.554969,5.623411,7.715196,-2.8276532,0.09631236,-2.975298,-5.7609878,-4.497488,-2.936507,1.2795792,2.6817524,3.9855783,-4.521429,-2.2665045,2.0831687,dog_barking_73.wav,1,dog
-340.3696,124.505005,-61.471714,-30.58302,-5.254697,-17.148518,-26.241035,0.74294114,-9.189055,15.941523,15.366598,5.910493,6.61715,8.27531,-7.208696,-26.42347,-5.0291224,-8.81261,-2.0796695,2.877823,12.09083,21.57406,23.866728,19.610294,13.801844,5.8294015,-3.1326191,1.2925162,-8.273377,3.7290106,-1.8633873,-7.796014,-1.6120764,0.5054961,6.5310254,2.4217763,4.1229167,-2.3869896,2.1059144,0.7716686,dog_barking_74.wav,1,dog
-291.3002,134.77097,-57.061085,-27.352743,-0.9043768,-21.124346,-25.986128,-4.973092,-12.942961,11.068505,5.66106,3.6372335,7.49217,6.0569143,-9.222037,-25.171484,-9.186507,-9.634796,1.3383696,1.2366028,10.092935,21.52299,19.885876,12.304311,11.2764845,3.8533292,-2.214166,2.1202588,-9.231593,2.7457376,-2.074902,-5.244846,-4.850552,1.1932288,6.2059035,2.7606494,8.149317,-6.272559,1.252896,2.6206136,dog_barking_75.wav,1,dog
-297.60593,136.60405,-65.031525,-26.48188,-1.9903554,-26.226528,-31.333717,5.519691,-4.3543043,15.06195,8.29832,0.64068353,1.7318605,-9.791331,-17.128208,-15.677548,0.88618636,-16.17412,2.1575682,11.856161,15.931772,26.1831,14.426191,10.879277,1.3926768,-8.207363,-8.388565,3.5625594,2.4097955,-1.8877146,-5.5182214,1.2671357,5.7307124,5.598677,8.960659,1.8164983,5.016577,3.2065246,0.417684,-0.60054684,dog_barking_76.wav,1,dog
-282.02676,135.31807,-27.079824,-34.388523,-14.602273,-14.500645,-15.75422,-7.4724107,-13.806645,2.681749,7.951681,-3.0385222,-12.561715,-3.098943,8.052479,-4.91197,-10.6353855,-12.173915,-5.792006,-5.824952,-0.5870603,0.724386,-3.7226908,5.112359,8.260548,-1.1645403,-5.454185,7.1097083,6.502905,1.3350219,1.1505976,-1.281027,-1.9359478,1.926062,6.225033,8.981682,12.715171,13.008403,14.430964,7.193808,dog_barking_77.wav,1,dog
-223.73672,172.90138,-25.053995,-22.332388,-10.309388,-12.804527,-9.776,-15.6254635,-19.522228,-5.2421355,5.6924214,18.198797,-20.894611,-11.0964575,28.366049,-10.557496,-9.482233,-0.46337324,-20.493832,-11.701573,9.187503,-1.7381521,5.01205,23.524426,15.818664,14.966116,0.4472753,3.2011607,7.30399,2.9767554,12.271317,5.245515,0.8246296,3.7212813,1.6900449,-3.5581691,-3.8752809,-5.8308372,-1.8052957,4.407249,dog_barking_78.wav,1,dog
-233.59021,160.14032,-44.50749,-26.793852,-15.047603,-16.134512,-8.271979,-15.648572,-12.07001,5.5145874,2.4406526,12.877542,-17.700945,-7.6799006,23.529295,-22.16704,-18.616236,6.2296844,-1.6100906,10.84547,36.344986,20.741238,13.719338,13.012581,-0.17584737,5.300826,-0.046930313,4.452324,-2.0861423,-10.657971,-1.0138098,-2.8066041,-7.0218673,-4.3737564,-2.9374602,-0.9383421,3.6372004,-2.2491374,4.8258805,14.247132,dog_barking_79.wav,1,dog
-126.14109,121.730095,-58.10072,36.281513,-46.12173,19.992922,-37.021683,25.098692,-5.8218846,7.5964813,7.77036,0.8327368,4.594833,-20.495274,5.196095,-9.633427,5.9748473,-10.9638605,5.75881,-4.7285423,0.09362591,2.9944892,-8.420396,5.843696,-2.1951013,4.650958,-3.8165185,6.114928,-5.443111,-0.19795385,-0.944457,-2.0756261,1.3406972,-2.9081526,4.3879476,-4.441946,0.89163184,-2.8641984,2.6676538,-2.443666,dog_barking_8.wav,1,dog
-319.07208,133.4698,-18.408487,-37.159626,-17.069185,-14.941565,-15.097002,-11.634818,-16.335419,-5.8931074,13.512842,4.7630243,-19.908691,1.4989201,20.910547,-7.373603,-15.341066,-9.024103,-8.489543,3.2315814,15.550437,13.400614,12.446222,21.817629,23.58255,7.1780047,-7.3055553,-1.7673497,0.55472136,-0.26571855,1.9197254,-4.3620014,-7.3079515,1.259403,6.6889567,2.6767502,-3.0725899,-3.2474217,0.49834582,-0.8600071,dog_barking_80.wav,1,dog
-368.5567,123.15398,-38.170547,-33.667686,-10.173767,-13.644398,-17.004606,-11.295776,-14.454694,5.1622577,15.240831,4.4032984,-8.002159,5.109812,10.37473,-17.399048,-13.70025,-5.4816923,-4.8468833,8.48494,23.038082,24.291203,22.196112,18.279575,3.59852,-6.76316,-4.687389,6.6925435,3.4249969,-6.7997694,-8.551019,-3.7160118,2.4103093,3.4722254,-0.8044934,-2.5700345,1.569177,-0.8062035,0.2758441,2.3590653,dog_barking_81.wav,1,dog
-336.402,149.50607,-41.545555,-27.27776,-14.407592,-12.02959,-22.429417,-10.180062,-17.414728,-4.084937,3.2232416,11.21614,-16.444511,-3.5040882,27.416786,-18.212587,-13.927607,-4.749309,-7.165696,2.2042146,9.680186,2.3210855,2.7292361,14.492836,11.5530405,8.293356,2.037385,17.101397,15.057803,2.3209367,3.8760793,-2.7337732,-2.0455012,2.176191,-2.000423,-0.54945636,1.3457675,-2.0692317,-1.2749203,-2.5329905,dog_barking_82.wav,1,dog
-396.36493,123.87098,-43.780865,-27.16166,-9.838232,-9.0956545,-9.623395,-9.696072,-16.143011,1.301032,9.713649,13.648937,-0.07460438,8.022209,14.834382,-24.49571,-21.444517,-2.1927905,-4.981974,-2.457206,11.673742,8.929624,14.989607,20.31889,13.391521,13.055954,8.774716,11.393952,4.5566635,-0.58393383,-4.5278106,-7.475662,-5.8608317,-0.5472604,2.6688533,0.48096943,3.1170003,-2.8162284,-0.2736324,3.5246596,dog_barking_83.wav,1,dog
-340.74252,119.5974,-51.76574,-34.79625,-4.7264724,-15.27214,-18.299686,-4.926329,-12.346911,11.575295,13.499145,4.5431027,3.578056,9.23063,-9.813367,-27.379955,-5.7322893,-3.9569247,-0.9352561,2.0962715,11.821136,16.91945,17.546923,11.018789,7.760744,5.2056417,-2.192983,-0.94650996,-5.562227,4.2393613,-3.1078544,-5.0335317,1.6836464,6.564616,7.7420025,2.5395262,3.8762498,-0.324725,8.867293,3.2127666,dog_barking_84.wav,1,dog
-245.7094,173.12114,-10.702153,-23.27778,-17.544073,-15.873725,-7.697156,-19.661303,-20.72533,-10.94306,8.018266,19.622313,-22.972971,-16.605892,21.969524,-7.8818436,-14.76563,-0.9904763,-22.008543,-14.795699,7.967744,-3.9697063,0.382757,12.861237,12.267903,14.216713,3.8142796,2.8297458,4.5192194,-0.55930936,7.8005495,11.324436,3.8766859,7.900909,8.703236,-0.3250177,-2.9208553,-2.2204816,4.166727,3.8466377,dog_barking_85.wav,1,dog
-233.6214,190.97867,-38.362434,-56.86621,-28.143833,-9.351,-19.951265,12.205844,-30.087074,-8.7523575,9.512293,-3.4042788,-9.913918,2.3680382,26.202005,-9.304437,0.5151005,2.257332,-17.397955,-5.6606503,4.595426,-0.0069710654,2.7831647,9.343876,14.133339,5.5589104,7.112551,13.326265,2.1391885,8.929304,-0.44012964,0.0817165,-2.1797957,-2.0119987,5.67841,-0.30147797,1.1326411,-0.934494,-0.072229095,-2.5365102,dog_barking_86.wav,1,dog
-248.89009,188.09886,-57.268044,-20.881332,-6.8232975,-10.044272,-21.086678,2.150775,-25.261581,14.438525,7.2627316,-4.6206555,8.62446,1.834505,-5.279785,-21.255041,-0.3514294,-10.800292,-3.7437274,2.4412565,5.249439,6.122801,4.428763,3.377916,2.8542476,4.460526,-1.618256,5.8286853,-6.2763605,3.157594,0.9845166,-4.064675,-1.7768131,-2.4041908,1.119209,-0.19131023,7.4742713,-0.47768307,6.122556,4.2718015,dog_barking_87.wav,1,dog
-233.2203,178.71063,-65.84237,-27.797035,-7.884964,-13.906724,-27.909784,1.5835297,-36.102863,9.692242,6.029247,-8.298834,5.417897,1.3624814,-12.085491,-21.758392,7.162093,-17.393671,-5.7511277,-1.9316343,-1.9717684,6.9239907,6.2235994,6.872768,5.7869473,5.9613085,3.7414217,6.274331,-3.031345,10.348689,-3.1839406,1.26699,4.4034467,-1.9078902,6.4114466,1.8262893,4.720075,-2.4946356,5.6022644,2.6179554,dog_barking_88.wav,1,dog
-243.30515,107.13478,-33.667572,3.4440644,-38.30031,-18.505337,-33.256557,4.073465,2.8032877,-12.045392,-9.407181,-3.6159947,3.4188187,-6.6138825,-10.976376,-10.368479,14.487734,11.60708,28.092775,34.97742,21.622816,3.958599,-7.8510275,3.7802234,-5.0284305,-0.9227519,-1.1488149,-1.9234663,-7.654565,-4.492758,5.8102636,0.016549196,-1.3343369,-4.0838656,3.2708638,0.081583165,0.1832726,5.797722,9.381414,8.844906,dog_barking_89.wav,1,dog
